person_id;trip_index;preceding_activity_index;following_activity_index;departure_time;arrival_time;preceding_purpose;following_purpose;is_first;is_last
1465147;0;0;1;28196.0;29696.0;home;other;True;False
1465147;1;1;2;35396.0;37196.0;other;home;False;False
1465147;2;2;3;38996.0;39296.0;home;shop;False;False
1465147;3;3;4;39896.0;40196.0;shop;home;False;False
1465147;4;4;5;49796.0;50396.0;home;leisure;False;False
1465147;5;5;6;61796.0;62396.0;leisure;home;False;True
1467133;0;0;1;27542.0;28922.0;home;work;True;False
1467133;1;1;2;34742.0;36242.0;work;work;False;False
1467133;2;2;3;36842.0;37022.0;work;work;False;False
1467133;3;3;4;41642.0;43442.0;work;work;False;False
1467133;4;4;5;45842.0;47042.0;work;leisure;False;False
1467133;5;5;6;62342.0;64442.0;leisure;home;False;True
1467134;0;0;1;79919.0;80819.0;home;leisure;True;False
1467134;1;1;2;81119.0;81719.0;leisure;home;False;True
1467641;0;0;1;32131.0;32431.0;home;leisure;True;False
1467641;1;1;2;37831.0;38131.0;leisure;home;False;True
1470139;0;0;1;28394.0;28994.0;home;other;True;False
1470139;1;1;2;30794.0;31094.0;other;home;False;False
1470139;2;2;3;39794.0;40094.0;home;other;False;False
1470139;3;3;4;40154.0;40694.0;other;home;False;False
1470139;4;4;5;46394.0;46994.0;home;other;False;False
1470139;5;5;6;48794.0;49034.0;other;home;False;False
1470139;6;6;7;57794.0;58094.0;home;other;False;False
1470139;7;7;8;58154.0;59594.0;other;home;False;False
1470139;8;8;9;60794.0;61154.0;home;other;False;False
1470139;9;9;10;64094.0;64694.0;other;home;False;True
1471733;0;0;1;28906.0;30106.0;home;work;True;False
1471733;1;1;2;64306.0;65506.0;work;home;False;True
1474444;0;0;1;25668.0;27468.0;work;home;True;False
1474444;1;1;2;61368.0;61608.0;home;other;False;False
1474444;2;2;3;62268.0;62508.0;other;home;False;True
1474552;0;0;1;42731.0;43331.0;home;leisure;True;False
1474552;1;1;2;60731.0;61331.0;leisure;home;False;True
1478714;0;0;1;39916.0;40216.0;home;leisure;True;False
1478714;1;1;2;45916.0;47116.0;leisure;education;False;False
1478714;2;2;3;65716.0;66916.0;education;education;False;False
1478714;3;3;4;67216.0;67516.0;education;home;False;True
1480937;0;0;1;51717.0;52617.0;home;leisure;True;False
1480937;1;1;2;66117.0;67017.0;leisure;home;False;True
1482296;0;0;1;23548.0;25348.0;home;leisure;True;False
1482296;1;1;2;25348.0;27148.0;leisure;home;False;True
1482297;0;0;1;28649.0;29549.0;home;work;True;False
1482297;1;1;2;44849.0;45449.0;work;leisure;False;False
1482297;2;2;3;49349.0;49949.0;leisure;work;False;False
1482297;3;3;4;52049.0;53849.0;work;work;False;False
1482297;4;4;5;59249.0;61049.0;work;work;False;False
1482297;5;5;6;64649.0;65549.0;work;home;False;True
1485397;0;0;1;35019.0;35919.0;home;shop;True;False
1485397;1;1;2;39819.0;40719.0;shop;home;False;True
1485964;0;0;1;25507.0;27007.0;home;leisure;True;False
1485964;1;1;2;27907.0;28507.0;leisure;work;False;False
1485964;2;2;3;60307.0;62107.0;work;home;False;False
1485964;3;3;4;83707.0;84607.0;home;leisure;False;False
1485964;4;4;5;84607.0;85507.0;leisure;home;False;True
1485965;0;0;1;31143.0;31443.0;home;education;True;False
1485965;1;1;2;43143.0;43563.0;education;home;False;False
1485965;2;2;3;49143.0;49443.0;home;education;False;False
1485965;3;3;4;61143.0;62043.0;education;home;False;True
1485966;0;0;1;60851.0;61151.0;home;shop;True;False
1485966;1;1;2;62951.0;63251.0;shop;home;False;True
1485967;0;0;1;25512.0;26412.0;home;work;True;False
1485967;1;1;2;60612.0;61512.0;work;home;False;True
1486010;0;0;1;32305.0;32485.0;home;education;True;False
1486010;1;1;2;43945.0;44125.0;education;home;False;False
1486010;2;2;3;50065.0;50245.0;home;education;False;False
1486010;3;3;4;61765.0;61885.0;education;home;False;True
1486011;0;0;1;30664.0;30964.0;home;other;True;False
1486011;1;1;2;31264.0;31564.0;other;home;False;False
1486011;2;2;3;34564.0;34864.0;home;work;False;False
1486011;3;3;4;42064.0;42244.0;work;other;False;False
1486011;4;4;5;42364.0;42664.0;other;home;False;False
1486011;5;5;6;47464.0;47764.0;home;work;False;False
1486011;6;6;7;48364.0;49864.0;work;home;False;False
1486011;7;7;8;50164.0;51664.0;home;shop;False;False
1486011;8;8;9;57364.0;59164.0;shop;home;False;False
1486011;9;9;10;60964.0;62764.0;home;other;False;False
1486011;10;10;11;65464.0;66964.0;other;home;False;True
1486012;0;0;1;52406.0;53606.0;home;leisure;True;True
1487543;0;0;1;20221.0;20821.0;home;work;True;False
1487543;1;1;2;43321.0;44221.0;work;home;False;True
1487697;0;0;1;31391.0;33191.0;home;work;True;False
1487697;1;1;2;69191.0;70991.0;work;home;False;True
1488954;0;0;1;30507.0;30807.0;home;other;True;False
1488954;1;1;2;31107.0;31707.0;other;education;False;False
1488954;2;2;3;58407.0;58707.0;education;home;False;False
1488954;3;3;4;60507.0;60807.0;home;other;False;False
1488954;4;4;5;60807.0;61107.0;other;home;False;True
1488955;0;0;1;26721.0;28521.0;home;education;True;False
1488955;1;1;2;62721.0;64221.0;education;home;False;True
1488956;0;0;1;50112.0;51012.0;home;other;True;False
1488956;1;1;2;51912.0;52812.0;other;home;False;True
1488957;0;0;1;25986.0;27786.0;work;home;True;False
1488957;1;1;2;61686.0;61926.0;home;other;False;False
1488957;2;2;3;62586.0;62826.0;other;home;False;True
1493268;0;0;1;49931.0;51731.0;home;leisure;True;False
1493268;1;1;2;65231.0;66731.0;leisure;home;False;True
1493269;0;0;1;29866.0;29986.0;home;education;True;False
1493269;1;1;2;58966.0;59086.0;education;home;False;True
1493541;0;0;1;58407.0;58707.0;home;leisure;True;False
1493541;1;1;2;71907.0;73107.0;leisure;leisure;False;False
1493541;2;2;3;82107.0;83307.0;leisure;home;False;True
1493542;0;0;1;62115.0;62415.0;home;shop;True;False
1493542;1;1;2;64215.0;64515.0;shop;home;False;True
1493544;0;0;1;32700.0;33300.0;home;work;True;False
1493544;1;1;2;63600.0;64200.0;work;home;False;True
1493545;0;0;1;24736.0;25636.0;home;work;True;False
1493545;1;1;2;59836.0;60736.0;work;home;False;True
1500844;0;0;1;53229.0;53529.0;home;leisure;True;False
1500844;1;1;2;58629.0;58929.0;leisure;home;False;True
1502231;0;0;1;35362.0;35662.0;home;work;True;False
1502231;1;1;2;42562.0;43162.0;work;leisure;False;False
1502231;2;2;3;47962.0;48562.0;leisure;work;False;False
1502231;3;3;4;65962.0;66562.0;work;home;False;True
1505968;0;0;1;56789.0;59189.0;work;home;True;False
1505968;1;1;2;96389.0;98189.0;home;work;False;True
1507140;0;0;1;50586.0;57786.0;home;other;True;False
1507140;1;1;2;58386.0;58986.0;other;home;False;True
1507813;0;0;1;23033.0;23633.0;home;work;True;False
1507813;1;1;2;32033.0;32633.0;work;home;False;False
1507813;2;2;3;45533.0;46733.0;home;home;False;False
1507813;3;3;4;47033.0;47333.0;home;other;False;False
1507813;4;4;5;47633.0;47933.0;other;home;False;False
1507813;5;5;6;56333.0;56933.0;home;other;False;False
1507813;6;6;7;57533.0;57833.0;other;other;False;False
1507813;7;7;8;58433.0;59033.0;other;home;False;False
1507813;8;8;9;59933.0;60233.0;home;other;False;False
1507813;9;9;10;61733.0;62333.0;other;home;False;False
1507813;10;10;11;66233.0;66833.0;home;shop;False;False
1507813;11;11;12;67433.0;68033.0;shop;home;False;True
1508424;0;0;1;25199.0;27359.0;home;work;True;False
1508424;1;1;2;41459.0;42719.0;work;work;False;False
1508424;2;2;3;55859.0;57539.0;work;work;False;False
1508424;3;3;4;59459.0;61559.0;work;home;False;True
1510039;0;0;1;34617.0;34917.0;home;leisure;True;False
1510039;1;1;2;40317.0;40617.0;leisure;home;False;True
1510777;0;0;1;66057.0;67257.0;home;leisure;True;False
1510777;1;1;2;76857.0;78057.0;leisure;home;False;True
1517060;0;0;1;35099.0;35219.0;home;other;True;False
1517060;1;1;2;35399.0;35519.0;other;home;False;False
1517060;2;2;3;35699.0;35819.0;home;work;False;False
1517060;3;3;4;54899.0;55079.0;work;home;False;False
1517060;4;4;5;59999.0;60119.0;home;other;False;False
1517060;5;5;6;60299.0;60419.0;other;home;False;False
1517060;6;6;7;65699.0;65999.0;home;shop;False;False
1517060;7;7;8;70499.0;70799.0;shop;home;False;True
1517061;0;0;1;28098.0;33498.0;home;work;True;False
1517061;1;1;2;63198.0;66198.0;work;home;False;True
1517241;0;0;1;25482.0;26082.0;home;other;True;False
1517241;1;1;2;26382.0;28182.0;other;work;False;False
1517241;2;2;3;61482.0;62982.0;work;other;False;False
1517241;3;3;4;65082.0;65682.0;other;home;False;False
1517241;4;4;5;66882.0;67782.0;home;leisure;False;False
1517241;5;5;6;67782.0;68682.0;leisure;home;False;True
1517242;0;0;1;55942.0;56542.0;home;other;True;False
1517242;1;1;2;70342.0;70942.0;other;home;False;False
1517242;2;2;3;78442.0;78742.0;home;shop;False;False
1517242;3;3;4;79042.0;79342.0;shop;home;False;True
1517243;0;0;1;37334.0;38234.0;home;other;True;False
1517243;1;1;2;39134.0;40934.0;other;home;False;False
1517243;2;2;3;53534.0;54734.0;home;leisure;False;False
1517243;3;3;4;67034.0;69134.0;leisure;home;False;True
1517244;0;0;1;34599.0;34899.0;home;leisure;True;False
1517244;1;1;2;41799.0;42099.0;leisure;home;False;False
1517244;2;2;3;48999.0;49299.0;home;leisure;False;False
1517244;3;3;4;63399.0;63699.0;leisure;home;False;True
1517578;0;0;1;31159.0;31459.0;home;education;True;False
1517578;1;1;2;43159.0;43579.0;education;home;False;False
1517578;2;2;3;49159.0;49459.0;home;education;False;False
1517578;3;3;4;61159.0;62059.0;education;home;False;True
1517579;0;0;1;67145.0;68345.0;home;leisure;True;False
1517579;1;1;2;77945.0;79145.0;leisure;home;False;True
1517580;0;0;1;35771.0;36971.0;home;leisure;True;False
1517580;1;1;2;42971.0;44171.0;leisure;home;False;True
1517581;0;0;1;31329.0;31629.0;home;leisure;True;False
1517581;1;1;2;34029.0;34329.0;leisure;home;False;False
1517581;2;2;3;49329.0;51129.0;home;other;False;False
1517581;3;3;4;51429.0;53829.0;other;home;False;True
1517582;0;0;1;27398.0;28598.0;home;work;True;False
1517582;1;1;2;62798.0;63998.0;work;home;False;True
1517583;0;0;1;28772.0;29492.0;home;work;True;False
1517583;1;1;2;43292.0;44012.0;work;home;False;True
1519912;0;0;1;34546.0;35146.0;home;shop;True;False
1519912;1;1;2;36046.0;36646.0;shop;home;False;False
1519912;2;2;3;54346.0;57046.0;home;leisure;False;False
1519912;3;3;4;57046.0;59746.0;leisure;home;False;True
1522254;0;0;1;49542.0;49842.0;home;work;True;False
1522254;1;1;2;71442.0;72042.0;work;home;False;True
1525282;0;0;1;37237.0;38137.0;home;shop;True;False
1525282;1;1;2;41437.0;42337.0;shop;home;False;False
1525282;2;2;3;49837.0;50437.0;home;leisure;False;False
1525282;3;3;4;58237.0;58837.0;leisure;home;False;True
1525283;0;0;1;38077.0;39277.0;home;shop;True;False
1525283;1;1;2;42877.0;43777.0;shop;home;False;True
1530190;0;0;1;26271.0;26571.0;home;other;True;False
1530190;1;1;2;26871.0;27171.0;other;work;False;False
1530190;2;2;3;44871.0;45171.0;work;home;False;False
1530190;3;3;4;48771.0;49071.0;home;work;False;False
1530190;4;4;5;60171.0;60471.0;work;home;False;False
1530190;5;5;6;65271.0;65871.0;home;home;False;True
1530253;0;0;1;78428.0;79328.0;home;leisure;True;False
1530253;1;1;2;79628.0;80228.0;leisure;home;False;True
1544897;0;0;1;29254.0;35554.0;work;home;True;True
1544898;0;0;1;27948.0;30348.0;home;work;True;False
1544898;1;1;2;32448.0;34848.0;work;work;False;False
1544898;2;2;3;55248.0;59568.0;work;home;False;True
1549099;0;0;1;49817.0;50717.0;home;leisure;True;False
1549099;1;1;2;64217.0;65117.0;leisure;home;False;True
1549359;0;0;1;36244.0;36844.0;home;shop;True;False
1549359;1;1;2;37144.0;37744.0;shop;home;False;True
1550760;0;0;1;40666.0;40846.0;home;shop;True;False
1550760;1;1;2;42466.0;42646.0;shop;home;False;False
1550760;2;2;3;64066.0;64666.0;home;other;False;False
1550760;3;3;4;66766.0;67366.0;other;home;False;True
1553695;0;0;1;36130.0;37030.0;home;shop;True;False
1553695;1;1;2;37930.0;38830.0;shop;home;False;True
1556207;0;0;1;30340.0;30640.0;home;other;True;False
1556207;1;1;2;31000.0;31300.0;other;home;False;False
1556207;2;2;3;57400.0;57760.0;home;other;False;False
1556207;3;3;4;58180.0;58480.0;other;home;False;True
1563783;0;0;1;35243.0;35483.0;home;other;True;False
1563783;1;1;2;48983.0;49103.0;other;leisure;False;True
1564188;0;0;1;29727.0;30627.0;home;leisure;True;False
1564188;1;1;2;30687.0;34227.0;leisure;leisure;False;False
1564188;2;2;3;34287.0;35127.0;leisure;home;False;True
1566420;0;0;1;56760.0;58560.0;home;shop;True;False
1566420;1;1;2;64860.0;66660.0;shop;home;False;True
1566421;0;0;1;30403.0;32203.0;home;shop;True;False
1566421;1;1;2;32503.0;34003.0;shop;home;False;False
1566421;2;2;3;34903.0;35803.0;home;shop;False;False
1566421;3;3;4;36703.0;37603.0;shop;home;False;False
1566421;4;4;5;70003.0;70903.0;home;other;False;False
1566421;5;5;6;71503.0;72403.0;other;home;False;True
1571332;0;0;1;53905.0;54205.0;home;shop;True;False
1571332;1;1;2;59305.0;59605.0;shop;home;False;True
1571333;0;0;1;46072.0;46972.0;home;work;True;False
1571333;1;1;2;76672.0;77872.0;work;home;False;True
1572721;0;0;1;30123.0;31623.0;home;work;True;False
1572721;1;1;2;64923.0;66423.0;work;home;False;True
1572722;0;0;1;27501.0;28881.0;home;work;True;False
1572722;1;1;2;34701.0;36201.0;work;work;False;False
1572722;2;2;3;36801.0;36981.0;work;work;False;False
1572722;3;3;4;41601.0;43401.0;work;work;False;False
1572722;4;4;5;45801.0;47001.0;work;leisure;False;False
1572722;5;5;6;62301.0;64401.0;leisure;home;False;True
1574056;0;0;1;31311.0;32211.0;home;work;True;False
1574056;1;1;2;38511.0;39411.0;work;home;False;False
1574056;2;2;3;49311.0;50511.0;home;work;False;False
1574056;3;3;4;56511.0;58011.0;work;home;False;False
1574056;4;4;5;60111.0;60411.0;home;work;False;False
1574056;5;5;6;63711.0;64011.0;work;home;False;True
1581744;0;0;1;37646.0;37946.0;home;shop;True;False
1581744;1;1;2;41846.0;42146.0;shop;home;False;False
1581744;2;2;3;52646.0;54446.0;home;leisure;False;False
1581744;3;3;4;66446.0;69146.0;leisure;home;False;True
1581745;0;0;1;28695.0;29895.0;home;work;True;False
1581745;1;1;2;67095.0;68595.0;work;shop;False;False
1581745;2;2;3;69735.0;70095.0;shop;home;False;True
1582234;0;0;1;35117.0;38117.0;home;other;True;False
1582234;1;1;2;38417.0;38537.0;other;other;False;False
1582234;2;2;3;46217.0;47477.0;other;home;False;True
1582235;0;0;1;25469.0;26069.0;home;other;True;False
1582235;1;1;2;26129.0;26969.0;other;work;False;False
1582235;2;2;3;62969.0;64469.0;work;home;False;True
1583160;0;0;1;30363.0;32163.0;home;work;True;False
1583160;1;1;2;64563.0;66363.0;work;home;False;True
1583161;0;0;1;25540.0;30640.0;home;education;True;False
1583161;1;1;2;63340.0;66940.0;education;home;False;False
1583161;2;2;3;68140.0;69040.0;home;leisure;False;False
1583161;3;3;4;78340.0;78940.0;leisure;home;False;True
1583639;0;0;1;38168.0;38768.0;home;shop;True;False
1583639;1;1;2;39968.0;40568.0;shop;home;False;False
1583639;2;2;3;56168.0;56768.0;home;leisure;False;False
1583639;3;3;4;61568.0;62168.0;leisure;home;False;True
1589485;0;0;1;38972.0;39572.0;home;shop;True;False
1589485;1;1;2;40472.0;41972.0;shop;work;False;False
1589485;2;2;3;52172.0;53372.0;work;home;False;False
1589485;3;3;4;64052.0;65372.0;home;work;False;False
1589485;4;4;5;83072.0;84272.0;work;home;False;True
1596145;0;0;1;40136.0;40436.0;home;leisure;True;False
1596145;1;1;2;46136.0;47336.0;leisure;education;False;False
1596145;2;2;3;65936.0;67136.0;education;education;False;False
1596145;3;3;4;67436.0;67736.0;education;home;False;True
1596146;0;0;1;53667.0;53967.0;home;shop;True;False
1596146;1;1;2;59067.0;59367.0;shop;home;False;True
1600937;0;0;1;26438.0;27038.0;home;work;True;False
1600937;1;1;2;29438.0;30638.0;work;work;False;False
1600937;2;2;3;32438.0;33638.0;work;work;False;False
1600937;3;3;4;62138.0;63938.0;work;work;False;False
1600937;4;4;5;64838.0;66338.0;work;home;False;True
1600938;0;0;1;19825.0;20185.0;home;work;True;False
1600938;1;1;2;46825.0;47125.0;work;home;False;False
1600938;2;2;3;52825.0;54025.0;home;shop;False;False
1600938;3;3;4;58225.0;59125.0;shop;home;False;False
1600938;4;4;5;60025.0;60145.0;home;other;False;False
1600938;5;5;6;60625.0;60805.0;other;home;False;True
1606013;0;0;1;25821.0;27621.0;home;work;True;False
1606013;1;1;2;58821.0;60621.0;work;home;False;True
1606014;0;0;1;28117.0;29317.0;home;leisure;True;False
1606014;1;1;2;36517.0;37117.0;leisure;leisure;False;False
1606014;2;2;3;42517.0;43117.0;leisure;home;False;False
1606014;3;3;4;47917.0;48517.0;home;leisure;False;False
1606014;4;4;5;56917.0;57517.0;leisure;other;False;False
1606014;5;5;6;57637.0;58117.0;other;home;False;False
1606014;6;6;7;65917.0;66517.0;home;other;False;False
1606014;7;7;8;66817.0;67417.0;other;home;False;True
1606865;0;0;1;30056.0;30956.0;home;education;True;False
1606865;1;1;2;62456.0;63356.0;education;home;False;True
1606866;0;0;1;33281.0;33581.0;home;other;True;False
1606866;1;1;2;33881.0;34181.0;other;home;False;False
1606866;2;2;3;37181.0;37481.0;home;work;False;False
1606866;3;3;4;44681.0;44861.0;work;other;False;False
1606866;4;4;5;44981.0;45281.0;other;home;False;False
1606866;5;5;6;50081.0;50381.0;home;work;False;False
1606866;6;6;7;50981.0;52481.0;work;home;False;False
1606866;7;7;8;52781.0;54281.0;home;shop;False;False
1606866;8;8;9;59981.0;61781.0;shop;home;False;False
1606866;9;9;10;63581.0;65381.0;home;other;False;False
1606866;10;10;11;68081.0;69581.0;other;home;False;True
1606868;0;0;1;28140.0;30240.0;home;work;True;False
1606868;1;1;2;42960.0;45060.0;work;work;False;False
1606868;2;2;3;45240.0;45840.0;work;home;False;False
1606868;3;3;4;52020.0;52920.0;home;work;False;False
1606868;4;4;5;71640.0;72480.0;work;home;False;True
1608417;0;0;1;29222.0;29822.0;home;leisure;True;False
1608417;1;1;2;39122.0;39722.0;leisure;other;False;False
1608417;2;2;3;42122.0;43022.0;other;home;False;False
1608417;3;3;4;55322.0;56402.0;home;leisure;False;False
1608417;4;4;5;64922.0;65642.0;leisure;home;False;True
1609111;0;0;1;29416.0;30616.0;home;work;True;False
1609111;1;1;2;46216.0;47416.0;work;home;False;False
1609111;2;2;3;49516.0;50716.0;home;work;False;False
1609111;3;3;4;62416.0;63916.0;work;home;False;True
1609112;0;0;1;40513.0;40813.0;home;shop;True;False
1609112;1;1;2;41413.0;41713.0;shop;home;False;False
1609112;2;2;3;46813.0;47713.0;home;other;False;False
1609112;3;3;4;51313.0;51913.0;other;home;False;True
1609298;0;0;1;30035.0;31235.0;home;leisure;True;False
1609298;1;1;2;38435.0;39035.0;leisure;leisure;False;False
1609298;2;2;3;44435.0;45035.0;leisure;home;False;False
1609298;3;3;4;49835.0;50435.0;home;leisure;False;False
1609298;4;4;5;58835.0;59435.0;leisure;other;False;False
1609298;5;5;6;59555.0;60035.0;other;home;False;False
1609298;6;6;7;67835.0;68435.0;home;other;False;False
1609298;7;7;8;68735.0;69335.0;other;home;False;True
1609489;0;0;1;21123.0;21723.0;home;work;True;False
1609489;1;1;2;44223.0;45123.0;work;home;False;True
1611754;0;0;1;31143.0;31983.0;home;education;True;False
1611754;1;1;2;65643.0;66183.0;education;home;False;False
1611754;2;2;3;72843.0;79143.0;home;leisure;False;True
1611755;0;0;1;34598.0;35498.0;home;other;True;False
1611755;1;1;2;43598.0;44798.0;other;home;False;False
1611755;2;2;3;48398.0;49898.0;home;other;False;False
1611755;3;3;4;54098.0;54698.0;other;home;False;False
1611755;4;4;5;58898.0;59798.0;home;other;False;False
1611755;5;5;6;60098.0;61298.0;other;other;False;False
1611755;6;6;7;62018.0;62798.0;other;home;False;False
1611755;7;7;8;63398.0;63698.0;home;shop;False;False
1611755;8;8;9;72398.0;72698.0;shop;home;False;True
1611756;0;0;1;29046.0;29346.0;home;work;True;False
1611756;1;1;2;45546.0;45846.0;work;home;False;False
1611756;2;2;3;49146.0;49446.0;home;work;False;False
1611756;3;3;4;62346.0;62646.0;work;home;False;True
1612844;0;0;1;24856.0;25456.0;home;work;True;False
1612844;1;1;2;33856.0;34456.0;work;home;False;False
1612844;2;2;3;47356.0;48556.0;home;home;False;False
1612844;3;3;4;48856.0;49156.0;home;other;False;False
1612844;4;4;5;49456.0;49756.0;other;home;False;False
1612844;5;5;6;58156.0;58756.0;home;other;False;False
1612844;6;6;7;59356.0;59656.0;other;other;False;False
1612844;7;7;8;60256.0;60856.0;other;home;False;False
1612844;8;8;9;61756.0;62056.0;home;other;False;False
1612844;9;9;10;63556.0;64156.0;other;home;False;False
1612844;10;10;11;68056.0;68656.0;home;shop;False;False
1612844;11;11;12;69256.0;69856.0;shop;home;False;True
1613340;0;0;1;37148.0;37388.0;home;other;True;False
1613340;1;1;2;50888.0;51008.0;other;leisure;False;True
1620409;0;0;1;38469.0;39789.0;home;leisure;True;False
1620409;1;1;2;39849.0;41169.0;leisure;home;False;False
1620409;2;2;3;47589.0;48669.0;home;other;False;False
1620409;3;3;4;49449.0;50109.0;other;shop;False;False
1620409;4;4;5;53349.0;54309.0;shop;home;False;True
1620410;0;0;1;63832.0;65632.0;home;leisure;True;False
1620410;1;1;2;79132.0;80332.0;leisure;home;False;True
1620411;0;0;1;27945.0;28785.0;home;education;True;False
1620411;1;1;2;62445.0;62985.0;education;home;False;False
1620411;2;2;3;69645.0;75945.0;home;leisure;False;True
1622811;0;0;1;29694.0;30294.0;home;work;True;False
1622811;1;1;2;71094.0;71694.0;work;home;False;True
1626121;0;0;1;30689.0;31889.0;home;work;True;False
1626121;1;1;2;43289.0;44789.0;work;home;False;False
1626121;2;2;3;48689.0;49889.0;home;work;False;False
1626121;3;3;4;68489.0;69689.0;work;home;False;True
1626122;0;0;1;19047.0;20547.0;home;work;True;False
1626122;1;1;2;51447.0;53067.0;work;home;False;False
1626122;2;2;3;55347.0;56007.0;home;other;False;False
1626122;3;3;4;60507.0;61827.0;other;home;False;True
1626699;0;0;1;31721.0;32921.0;home;leisure;True;False
1626699;1;1;2;40421.0;42221.0;leisure;home;False;False
1626699;2;2;3;60221.0;61421.0;home;leisure;False;False
1626699;3;3;4;65621.0;66821.0;leisure;home;False;True
1626700;0;0;1;23113.0;23413.0;home;work;True;False
1626700;1;1;2;45013.0;45313.0;work;home;False;False
1626700;2;2;3;48013.0;48313.0;home;work;False;False
1626700;3;3;4;70213.0;70513.0;work;home;False;False
1626700;4;4;5;79213.0;80413.0;home;leisure;False;True
1627085;0;0;1;26755.0;27355.0;home;shop;True;False
1627085;1;1;2;35455.0;35755.0;shop;shop;False;False
1627085;2;2;3;39355.0;39655.0;shop;home;False;False
1627085;3;3;4;39955.0;40255.0;home;shop;False;False
1627085;4;4;5;40555.0;40855.0;shop;home;False;False
1627085;5;5;6;42955.0;43255.0;home;leisure;False;False
1627085;6;6;7;47455.0;47755.0;leisure;home;False;False
1627085;7;7;8;64555.0;64855.0;home;leisure;False;False
1627085;8;8;9;69055.0;69355.0;leisure;home;False;True
1627520;0;0;1;25467.0;27267.0;home;education;True;False
1627520;1;1;2;61467.0;62967.0;education;home;False;True
1627521;0;0;1;24563.0;25763.0;home;work;True;False
1627521;1;1;2;71963.0;74363.0;work;home;False;True
1627522;0;0;1;27647.0;28547.0;home;work;True;False
1627522;1;1;2;73547.0;74147.0;work;home;False;True
1631474;0;0;1;35399.0;36899.0;home;shop;True;False
1631474;1;1;2;44339.0;45899.0;shop;home;False;True
1631475;0;0;1;44560.0;44800.0;home;other;True;False
1631475;1;1;2;44860.0;45100.0;other;home;False;True
1635513;0;0;1;38967.0;39567.0;home;shop;True;False
1635513;1;1;2;40467.0;41967.0;shop;work;False;False
1635513;2;2;3;52167.0;53367.0;work;home;False;False
1635513;3;3;4;64047.0;65367.0;home;work;False;False
1635513;4;4;5;83067.0;84267.0;work;home;False;True
1636616;0;0;1;31270.0;31570.0;home;shop;True;False
1636616;1;1;2;32770.0;33250.0;shop;home;False;True
1636692;0;0;1;33481.0;34081.0;home;other;True;False
1636692;1;1;2;34261.0;34981.0;other;other;False;False
1636692;2;2;3;35041.0;36181.0;other;home;False;False
1636692;3;3;4;48781.0;49681.0;home;other;False;False
1636692;4;4;5;54181.0;55081.0;other;home;False;True
1637815;0;0;1;25757.0;27557.0;home;work;True;False
1637815;1;1;2;63557.0;66257.0;work;home;False;True
1637816;0;0;1;51187.0;52387.0;home;leisure;True;False
1637816;1;1;2;60187.0;61987.0;leisure;home;False;True
1640214;0;0;1;32587.0;35587.0;home;other;True;False
1640214;1;1;2;35887.0;36007.0;other;other;False;False
1640214;2;2;3;43687.0;44947.0;other;home;False;True
1643113;0;0;1;24616.0;25216.0;home;other;True;False
1643113;1;1;2;25276.0;26116.0;other;work;False;False
1643113;2;2;3;62116.0;63616.0;work;home;False;True
1643114;0;0;1;26835.0;27135.0;home;work;True;False
1643114;1;1;2;45135.0;45435.0;work;home;False;False
1643114;2;2;3;50235.0;50535.0;home;work;False;False
1643114;3;3;4;70335.0;70635.0;work;home;False;True
1643115;0;0;1;29160.0;29400.0;home;home;True;False
1643115;1;1;2;29760.0;30180.0;home;leisure;False;False
1643115;2;2;3;30600.0;30960.0;leisure;leisure;False;False
1643115;3;3;4;31680.0;31980.0;leisure;home;False;False
1643115;4;4;5;34920.0;35700.0;home;shop;False;False
1643115;5;5;6;37860.0;38640.0;shop;home;False;False
1643115;6;6;7;40740.0;42240.0;home;leisure;False;False
1643115;7;7;8;56640.0;57540.0;leisure;leisure;False;False
1643115;8;8;9;58320.0;58560.0;leisure;other;False;False
1643115;9;9;10;59400.0;59580.0;other;home;False;False
1643115;10;10;11;59760.0;60360.0;home;other;False;False
1643115;11;11;12;61260.0;62520.0;other;home;False;True
1643116;0;0;1;29828.0;35228.0;home;work;True;False
1643116;1;1;2;64928.0;67928.0;work;home;False;True
1644372;0;0;1;25304.0;27464.0;home;work;True;False
1644372;1;1;2;41564.0;42824.0;work;work;False;False
1644372;2;2;3;55964.0;57644.0;work;work;False;False
1644372;3;3;4;59564.0;61664.0;work;home;False;True
1646106;0;0;1;38354.0;38954.0;home;shop;True;False
1646106;1;1;2;40154.0;40754.0;shop;home;False;False
1646106;2;2;3;56354.0;56954.0;home;leisure;False;False
1646106;3;3;4;61754.0;62354.0;leisure;home;False;True
1646290;0;0;1;67835.0;69035.0;home;leisure;True;False
1646290;1;1;2;78635.0;79835.0;leisure;home;False;True
1648007;0;0;1;29273.0;30473.0;home;work;True;False
1648007;1;1;2;46073.0;47273.0;work;home;False;False
1648007;2;2;3;49373.0;50573.0;home;work;False;False
1648007;3;3;4;62273.0;63773.0;work;home;False;True
1649202;0;0;1;25573.0;26893.0;home;education;True;False
1649202;1;1;2;61393.0;63673.0;education;home;False;True
1649203;0;0;1;53635.0;54235.0;leisure;leisure;True;False
1649203;1;1;2;60835.0;61435.0;leisure;home;False;True
1649204;0;0;1;31317.0;31917.0;home;other;True;False
1649204;1;1;2;32517.0;32817.0;other;home;False;False
1649204;2;2;3;41217.0;41517.0;home;other;False;False
1649204;3;3;4;43317.0;43617.0;other;home;False;True
