person_id;household_id;activity_index;iris_id;commune_id;departement_id;region_id;preceding_trip_index;following_trip_index;purpose;start_time;end_time;is_first;is_last
1239529;573921;2;311490601;31149;31;76;1;-1;home;65851.0;;False;True
1239530;573921;0;311490601;31149;31;76;-1;0;home;;31600.0;True;False
1239530;573921;1;311490601;31149;31;76;0;1;education;32200.0;43000.0;False;False
1239530;573921;2;311490601;31149;31;76;1;2;home;43600.0;62800.0;False;False
1239530;573921;3;314240105;31424;31;76;2;3;leisure;63400.0;77200.0;False;False
1239530;573921;4;311490601;31149;31;76;3;-1;home;77800.0;;False;True
1239531;573921;0;311490601;31149;31;76;-1;0;home;;26364.0;True;False
1239531;573921;1;315551802;31555;31;76;0;1;work;30564.0;65364.0;False;False
1239531;573921;2;315551802;31555;31;76;1;2;work;67164.0;67224.0;False;False
1239531;573921;3;311490601;31149;31;76;2;-1;home;69684.0;;False;True
1239532;573921;0;311490601;31149;31;76;-1;0;home;;23751.0;True;False
1239532;573921;1;315552501;31555;31;76;0;1;work;25551.0;58551.0;False;False
1239532;573921;2;311490601;31149;31;76;1;-1;home;60351.0;;False;True
1239533;573921;0;311490601;31149;31;76;-1;0;home;;28191.0;True;False
1239533;573921;1;315551002;31555;31;76;0;1;work;29751.0;47511.0;False;False
1239533;573921;2;315551801;31555;31;76;1;2;leisure;47991.0;49731.0;False;False
1239533;573921;3;315551002;31555;31;76;2;3;work;50391.0;68211.0;False;False
1239533;573921;4;311490601;31149;31;76;3;-1;home;69411.0;;False;True
1239783;574057;0;311490401;31149;31;76;-1;0;home;;39985.0;True;False
1239783;574057;1;311490201;31149;31;76;0;1;leisure;41785.0;41845.0;False;False
1239783;574057;2;311490401;31149;31;76;1;2;home;44005.0;51685.0;False;False
1239783;574057;3;311490601;31149;31;76;2;3;leisure;52405.0;66085.0;False;False
1239783;574057;4;311490401;31149;31;76;3;-1;home;66985.0;;False;True
1243484;575751;0;312820101;31282;31;76;-1;0;home;;64894.0;True;False
1243484;575751;1;314970000;31497;31;76;0;1;leisure;66094.0;75694.0;False;False
1243484;575751;2;312820101;31282;31;76;1;-1;home;76894.0;;False;True
1243485;575751;0;312820101;31282;31;76;-1;0;home;;34624.0;True;False
1243485;575751;1;812710102;81271;81;76;0;1;leisure;35824.0;41824.0;False;False
1243485;575751;2;312820101;31282;31;76;1;-1;home;43024.0;;False;True
1243486;575751;0;312820101;31282;31;76;-1;0;home;;31786.0;True;False
1243486;575751;1;315551302;31555;31;76;0;1;work;33586.0;65986.0;False;False
1243486;575751;2;312820101;31282;31;76;1;-1;home;67786.0;;False;True
1246279;576908;0;312820101;31282;31;76;-1;0;home;;46399.0;True;False
1246279;576908;1;311860000;31186;31;76;0;1;leisure;47239.0;51199.0;False;False
1246279;576908;2;312820101;31282;31;76;1;2;home;52099.0;61699.0;False;False
1246279;576908;3;312090000;31209;31;76;2;3;other;62599.0;62719.0;False;False
1246279;576908;4;312820101;31282;31;76;3;4;home;63499.0;70099.0;False;False
1246279;576908;5;315554202;31555;31;76;4;5;other;70639.0;70999.0;False;False
1246279;576908;6;312820101;31282;31;76;5;-1;home;71899.0;;False;True
1246281;576908;0;312820101;31282;31;76;-1;0;home;;28570.0;True;False
1246281;576908;1;315610106;31561;31;76;0;1;work;29050.0;46150.0;False;False
1246281;576908;2;312820101;31282;31;76;1;2;home;46450.0;51430.0;False;False
1246281;576908;3;315610106;31561;31;76;2;3;work;51790.0;57310.0;False;False
1246281;576908;4;313890000;31389;31;76;3;4;other;57670.0;58090.0;False;False
1246281;576908;5;315610106;31561;31;76;4;5;work;58270.0;58510.0;False;False
1246281;576908;6;315610106;31561;31;76;5;6;work;58810.0;61510.0;False;False
1246281;576908;7;314670102;31467;31;76;6;7;shop;62410.0;63310.0;False;False
1246281;576908;8;312820101;31282;31;76;7;-1;home;63730.0;;False;True
1249506;578356;0;315610106;31561;31;76;-1;0;home;;29320.0;True;False
1249506;578356;1;315610106;31561;31;76;0;1;education;30160.0;63820.0;False;False
1249506;578356;2;315610106;31561;31;76;1;2;home;64360.0;71020.0;False;False
1249506;578356;3;315610101;31561;31;76;2;-1;leisure;77320.0;;False;True
1249507;578356;0;315610106;31561;31;76;-1;0;home;;28704.0;True;False
1249507;578356;1;315610106;31561;31;76;0;1;education;29304.0;64104.0;False;False
1249507;578356;2;315610106;31561;31;76;1;-1;home;65004.0;;False;True
1249508;578356;0;315610106;31561;31;76;-1;0;home;;33804.0;True;False
1249508;578356;1;314620000;31462;31;76;0;1;shop;34704.0;41604.0;False;False
1249508;578356;2;315610106;31561;31;76;1;2;home;42804.0;74004.0;False;False
1249508;578356;3;315610106;31561;31;76;2;3;leisure;74484.0;74484.0;False;False
1249508;578356;4;315610106;31561;31;76;3;-1;home;74904.0;;False;True
1249509;578356;0;312820101;31282;31;76;-1;0;work;;31273.0;True;False
1249509;578356;1;315610106;31561;31;76;0;1;home;32173.0;71773.0;False;False
1249509;578356;2;312820101;31282;31;76;1;-1;work;72373.0;;False;True
1252039;579513;0;315610106;31561;31;76;-1;0;home;;58154.0;True;False
1252039;579513;1;314880101;31488;31;76;0;1;shop;58454.0;64454.0;False;False
1252039;579513;2;315610106;31561;31;76;1;-1;home;64754.0;;False;True
1255430;581160;0;314880104;31488;31;76;-1;0;home;;27800.0;True;False
1255430;581160;1;314880103;31488;31;76;0;1;leisure;27920.0;32300.0;False;False
1255430;581160;2;315610106;31561;31;76;1;2;other;32600.0;33200.0;False;False
1255430;581160;3;314880104;31488;31;76;2;3;home;33500.0;36800.0;False;False
1255430;581160;4;315060104;31506;31;76;3;4;shop;37700.0;44000.0;False;False
1255430;581160;5;314880104;31488;31;76;4;5;home;44900.0;69200.0;False;False
1255430;581160;6;314620000;31462;31;76;5;6;other;69620.0;69800.0;False;False
1255430;581160;7;312820101;31282;31;76;6;7;other;70220.0;70400.0;False;False
1255430;581160;8;314880104;31488;31;76;7;-1;home;70520.0;;False;True
1255431;581160;0;314880104;31488;31;76;-1;0;home;;37155.0;True;False
1255431;581160;1;315610105;31561;31;76;0;1;shop;37455.0;38655.0;False;False
1255431;581160;2;314880104;31488;31;76;1;-1;home;38955.0;;False;True
1258836;582764;0;314880101;31488;31;76;-1;0;home;;38312.0;True;False
1258836;582764;1;315554003;31555;31;76;0;1;shop;39032.0;40412.0;False;False
1258836;582764;2;314880101;31488;31;76;1;-1;home;41612.0;;False;True
1258837;582764;0;314880101;31488;31;76;-1;0;home;;29605.0;True;False
1258837;582764;1;314880102;31488;31;76;0;1;leisure;30205.0;37705.0;False;False
1258837;582764;2;314880101;31488;31;76;1;2;home;38305.0;73405.0;False;False
1258837;582764;3;314880101;31488;31;76;2;3;leisure;73705.0;80005.0;False;False
1258837;582764;4;314880101;31488;31;76;3;-1;home;80305.0;;False;True
1259485;583073;0;314880103;31488;31;76;-1;0;home;;44260.0;True;False
1259485;583073;1;314880103;31488;31;76;0;1;shop;46060.0;49360.0;False;False
1259485;583073;2;314880103;31488;31;76;1;2;home;50860.0;57760.0;False;False
1259485;583073;3;314880103;31488;31;76;2;3;leisure;58360.0;61060.0;False;False
1259485;583073;4;314880103;31488;31;76;3;4;shop;61660.0;62860.0;False;False
1259485;583073;5;314880103;31488;31;76;4;-1;home;64360.0;;False;True
1262017;584264;0;314880104;31488;31;76;-1;0;home;;36395.0;True;False
1262017;584264;1;313890000;31389;31;76;0;1;leisure;36635.0;44855.0;False;False
1262017;584264;2;314880104;31488;31;76;1;2;home;44975.0;69455.0;False;False
1262017;584264;3;314620000;31462;31;76;2;3;leisure;69695.0;84215.0;False;False
1262017;584264;4;314880104;31488;31;76;3;-1;home;84455.0;;False;True
1262018;584264;0;314880104;31488;31;76;-1;0;home;;31295.0;True;False
1262018;584264;1;315610105;31561;31;76;0;1;other;31595.0;31955.0;False;False
1262018;584264;2;314880104;31488;31;76;1;2;home;32255.0;58355.0;False;False
1262018;584264;3;315610106;31561;31;76;2;3;other;58715.0;59135.0;False;False
1262018;584264;4;314880104;31488;31;76;3;-1;home;59435.0;;False;True
1263408;584962;0;315610106;31561;31;76;-1;0;home;;52617.0;True;False
1263408;584962;1;315610105;31561;31;76;0;1;leisure;52917.0;58017.0;False;False
1263408;584962;2;315610106;31561;31;76;1;-1;home;58317.0;;False;True
1263409;584962;0;315610106;31561;31;76;-1;0;home;;27799.0;True;False
1263409;584962;1;315610104;31561;31;76;0;1;shop;28099.0;28399.0;False;False
1263409;584962;2;315610106;31561;31;76;1;2;home;28699.0;28819.0;False;False
1263409;584962;3;315610104;31561;31;76;2;3;work;29119.0;44599.0;False;False
1263409;584962;4;311820000;31182;31;76;3;4;other;45499.0;46399.0;False;False
1263409;584962;5;315610106;31561;31;76;4;5;home;48499.0;49999.0;False;False
1263409;584962;6;315610104;31561;31;76;5;6;work;50299.0;70099.0;False;False
1263409;584962;7;315610106;31561;31;76;6;7;home;70399.0;73099.0;False;False
1263409;584962;8;315610106;31561;31;76;7;8;other;73399.0;73459.0;False;False
1263409;584962;9;315610106;31561;31;76;8;9;home;73759.0;79099.0;False;False
1263409;584962;10;314880101;31488;31;76;9;10;other;79399.0;79699.0;False;False
1263409;584962;11;315610106;31561;31;76;10;-1;home;79999.0;;False;True
1263950;585235;0;315610106;31561;31;76;-1;0;home;;35068.0;True;False
1263950;585235;1;314880103;31488;31;76;0;1;leisure;35548.0;37588.0;False;False
1263950;585235;2;310440104;31044;31;76;1;2;shop;38188.0;38788.0;False;False
1263950;585235;3;315610106;31561;31;76;2;3;home;39088.0;61288.0;False;False
1263950;585235;4;315060101;31506;31;76;3;4;leisure;62188.0;64888.0;False;False
1263950;585235;5;315610106;31561;31;76;4;-1;home;65788.0;;False;True
1263951;585235;0;315610106;31561;31;76;-1;0;home;;65475.0;True;False
1263951;585235;1;315554303;31555;31;76;0;1;leisure;66075.0;67275.0;False;False
1263951;585235;2;315610106;31561;31;76;1;-1;home;68175.0;;False;True
1266182;586291;0;315610105;31561;31;76;-1;0;home;;28974.0;True;False
1266182;586291;1;315610107;31561;31;76;0;1;work;29574.0;33174.0;False;False
1266182;586291;2;315610107;31561;31;76;1;2;work;33774.0;34374.0;False;False
1266182;586291;3;315610105;31561;31;76;2;3;home;34974.0;39774.0;False;False
1266182;586291;4;315610107;31561;31;76;3;4;work;40374.0;50274.0;False;False
1266182;586291;5;315610105;31561;31;76;4;-1;home;50874.0;;False;True
1266809;586610;0;315610104;31561;31;76;-1;0;home;;31539.0;True;False
1266809;586610;1;315554702;31555;31;76;0;1;work;32739.0;65739.0;False;False
1266809;586610;2;315610104;31561;31;76;1;-1;home;66939.0;;False;True
1266810;586610;0;315610104;31561;31;76;-1;0;home;;31302.0;True;False
1266810;586610;1;315553803;31555;31;76;0;1;work;31842.0;68202.0;False;False
1266810;586610;2;315610104;31561;31;76;1;2;home;68742.0;71802.0;False;False
1266810;586610;3;315610103;31561;31;76;2;3;leisure;72042.0;73602.0;False;False
1266810;586610;4;315610104;31561;31;76;3;-1;home;73842.0;;False;True
1266811;586610;0;315610104;31561;31;76;-1;0;home;;27006.0;True;False
1266811;586610;1;311160101;31116;31;76;0;1;other;27606.0;27906.0;False;False
1266811;586610;2;310220102;31022;31;76;1;2;work;29706.0;63006.0;False;False
1266811;586610;3;315551801;31555;31;76;2;3;other;64506.0;66606.0;False;False
1266811;586610;4;315610104;31561;31;76;3;4;home;67206.0;68406.0;False;False
1266811;586610;5;315610104;31561;31;76;4;5;leisure;69306.0;69306.0;False;False
1266811;586610;6;315610104;31561;31;76;5;-1;home;70206.0;;False;True
1270862;588561;0;314880101;31488;31;76;-1;0;home;;28484.0;True;False
1270862;588561;1;315610103;31561;31;76;0;1;work;28784.0;65384.0;False;False
1270862;588561;2;314880101;31488;31;76;1;-1;home;65984.0;;False;True
1270865;588561;0;314880101;31488;31;76;-1;0;home;;30951.0;True;False
1270865;588561;1;314620000;31462;31;76;0;1;other;31551.0;32151.0;False;False
1270865;588561;2;314880101;31488;31;76;1;2;home;32451.0;40851.0;False;False
1270865;588561;3;315610106;31561;31;76;2;3;other;41151.0;42951.0;False;False
1270865;588561;4;314880101;31488;31;76;3;-1;home;43251.0;;False;True
1271099;588687;0;315610105;31561;31;76;-1;0;home;;38263.0;True;False
1271099;588687;1;315610105;31561;31;76;0;1;leisure;38863.0;39463.0;False;False
1271099;588687;2;315610105;31561;31;76;1;-1;home;40063.0;;False;True
1271101;588687;0;315610105;31561;31;76;-1;0;home;;31253.0;True;False
1271101;588687;1;312540000;31254;31;76;0;1;work;32453.0;43853.0;False;False
1271101;588687;2;315610105;31561;31;76;1;2;home;45353.0;49253.0;False;False
1271101;588687;3;312540000;31254;31;76;2;3;work;50453.0;69053.0;False;False
1271101;588687;4;315610105;31561;31;76;3;-1;home;70253.0;;False;True
1274541;590331;0;310440104;31044;31;76;-1;0;home;;66209.0;True;False
1274541;590331;1;315554001;31555;31;76;0;1;leisure;67409.0;77009.0;False;False
1274541;590331;2;310440104;31044;31;76;1;-1;home;78209.0;;False;True
1274543;590331;0;310440104;31044;31;76;-1;0;home;;34894.0;True;False
1274543;590331;1;310440103;31044;31;76;0;1;shop;35194.0;39094.0;False;False
1274543;590331;2;310440104;31044;31;76;1;2;home;39394.0;49894.0;False;False
1274543;590331;3;811730000;81173;81;76;2;3;leisure;51694.0;63694.0;False;False
1274543;590331;4;310440104;31044;31;76;3;-1;home;66394.0;;False;True
1279094;592462;0;310440108;31044;31;76;-1;0;home;;26102.0;True;False
1279094;592462;1;310440108;31044;31;76;0;1;shop;26402.0;26702.0;False;False
1279094;592462;2;310440108;31044;31;76;1;2;home;27002.0;27122.0;False;False
1279094;592462;3;310440107;31044;31;76;2;3;work;27422.0;42902.0;False;False
1279094;592462;4;315552101;31555;31;76;3;4;other;43802.0;44702.0;False;False
1279094;592462;5;310440108;31044;31;76;4;5;home;46802.0;48302.0;False;False
1279094;592462;6;310440107;31044;31;76;5;6;work;48602.0;68402.0;False;False
1279094;592462;7;310440108;31044;31;76;6;7;home;68702.0;71402.0;False;False
1279094;592462;8;310440108;31044;31;76;7;8;other;71702.0;71762.0;False;False
1279094;592462;9;310440108;31044;31;76;8;9;home;72062.0;77402.0;False;False
1279094;592462;10;310440108;31044;31;76;9;10;other;77702.0;78002.0;False;False
1279094;592462;11;310440108;31044;31;76;10;-1;home;78302.0;;False;True
1279095;592462;0;310440108;31044;31;76;-1;0;home;;24401.0;True;False
1279095;592462;1;315550203;31555;31;76;0;1;work;25001.0;33401.0;False;False
1279095;592462;2;310440108;31044;31;76;1;2;home;34001.0;46901.0;False;False
1279095;592462;3;310440108;31044;31;76;2;3;home;48101.0;48401.0;False;False
1279095;592462;4;310440103;31044;31;76;3;4;other;48701.0;49001.0;False;False
1279095;592462;5;310440108;31044;31;76;4;5;home;49301.0;57701.0;False;False
1279095;592462;6;310440108;31044;31;76;5;6;other;58301.0;58901.0;False;False
1279095;592462;7;310440104;31044;31;76;6;7;other;59201.0;59801.0;False;False
1279095;592462;8;310440108;31044;31;76;7;8;home;60401.0;61301.0;False;False
1279095;592462;9;310440108;31044;31;76;8;9;other;61601.0;63101.0;False;False
1279095;592462;10;310440108;31044;31;76;9;10;home;63701.0;67601.0;False;False
1279095;592462;11;310440108;31044;31;76;10;11;shop;68201.0;68801.0;False;False
1279095;592462;12;310440108;31044;31;76;11;-1;home;69401.0;;False;True
1281022;593311;0;310440104;31044;31;76;-1;0;home;;50304.0;True;False
1281022;593311;1;314170103;31417;31;76;0;1;other;51804.0;56604.0;False;False
1281022;593311;2;310440104;31044;31;76;1;-1;home;58404.0;;False;True
1281023;593311;0;310440104;31044;31;76;-1;0;home;;30006.0;True;False
1281023;593311;1;310440104;31044;31;76;0;1;other;30306.0;30606.0;False;False
1281023;593311;2;310440104;31044;31;76;1;2;home;30906.0;33906.0;False;False
1281023;593311;3;310440108;31044;31;76;2;3;work;34206.0;41406.0;False;False
1281023;593311;4;310440108;31044;31;76;3;4;other;41586.0;41706.0;False;False
1281023;593311;5;310440104;31044;31;76;4;5;home;42006.0;46806.0;False;False
1281023;593311;6;310440108;31044;31;76;5;6;work;47106.0;47706.0;False;False
1281023;593311;7;310440104;31044;31;76;6;7;home;49206.0;49506.0;False;False
1281023;593311;8;313890000;31389;31;76;7;8;shop;51006.0;56706.0;False;False
1281023;593311;9;310440104;31044;31;76;8;9;home;58506.0;60306.0;False;False
1281023;593311;10;314200000;31420;31;76;9;10;other;62106.0;64806.0;False;False
1281023;593311;11;310440104;31044;31;76;10;-1;home;66306.0;;False;True
1281024;593311;0;310440104;31044;31;76;-1;0;home;;28608.0;True;False
1281024;593311;1;315551502;31555;31;76;0;1;work;30708.0;70008.0;False;False
1281024;593311;2;310440104;31044;31;76;1;-1;home;70908.0;;False;True
1281025;593311;0;310440104;31044;31;76;-1;0;home;;29779.0;True;False
1281025;593311;1;310440104;31044;31;76;0;1;education;30619.0;42019.0;False;False
1281025;593311;2;310440104;31044;31;76;1;2;home;42319.0;47959.0;False;False
1281025;593311;3;310440104;31044;31;76;2;3;education;48859.0;63919.0;False;False
1281025;593311;4;310440104;31044;31;76;3;4;home;65359.0;66379.0;False;False
1281025;593311;5;310440108;31044;31;76;4;5;shop;67459.0;67939.0;False;False
1281025;593311;6;310440104;31044;31;76;5;-1;home;69139.0;;False;True
1282394;593923;0;315070000;31507;31;76;-1;0;home;;46492.0;True;False
1282394;593923;1;315555601;31555;31;76;0;1;leisure;48292.0;50692.0;False;False
1282394;593923;2;315555601;31555;31;76;1;2;leisure;51892.0;64492.0;False;False
1282394;593923;3;315070000;31507;31;76;2;-1;home;66592.0;;False;True
1282395;593923;0;315070000;31507;31;76;-1;0;home;;30862.0;True;False
1282395;593923;1;315070000;31507;31;76;0;1;work;36262.0;65962.0;False;False
1282395;593923;2;315070000;31507;31;76;1;-1;home;68962.0;;False;True
1282960;594202;0;310440108;31044;31;76;-1;0;home;;31465.0;True;False
1282960;594202;1;315554301;31555;31;76;0;1;other;31885.0;32305.0;False;False
1282960;594202;2;310440108;31044;31;76;1;2;home;32365.0;33265.0;False;False
1282960;594202;3;315554101;31555;31;76;2;3;other;33685.0;35065.0;False;False
1282960;594202;4;310440108;31044;31;76;3;4;home;35185.0;39565.0;False;False
1282960;594202;5;313890000;31389;31;76;4;5;other;39685.0;41305.0;False;False
1282960;594202;6;310440108;31044;31;76;5;6;home;41365.0;48265.0;False;False
1282960;594202;7;310440108;31044;31;76;6;7;other;48385.0;49465.0;False;False
1282960;594202;8;310440108;31044;31;76;7;-1;home;49645.0;;False;True
1291104;597844;0;310440105;31044;31;76;-1;0;home;;23435.0;True;False
1291104;597844;1;310440105;31044;31;76;0;1;shop;24035.0;32135.0;False;False
1291104;597844;2;310440101;31044;31;76;1;2;shop;32435.0;36035.0;False;False
1291104;597844;3;310440105;31044;31;76;2;3;home;36335.0;36635.0;False;False
1291104;597844;4;311840000;31184;31;76;3;4;shop;36935.0;37235.0;False;False
1291104;597844;5;310440105;31044;31;76;4;5;home;37535.0;39635.0;False;False
1291104;597844;6;310440101;31044;31;76;5;6;leisure;39935.0;44135.0;False;False
1291104;597844;7;310440105;31044;31;76;6;7;home;44435.0;61235.0;False;False
1291104;597844;8;310440105;31044;31;76;7;8;leisure;61535.0;65735.0;False;False
1291104;597844;9;310440105;31044;31;76;8;-1;home;66035.0;;False;True
1291105;597844;0;310440105;31044;31;76;-1;0;home;;28710.0;True;False
1291105;597844;1;310440103;31044;31;76;0;1;shop;28770.0;28890.0;False;False
1291105;597844;2;310440105;31044;31;76;1;2;home;29010.0;63810.0;False;False
1291105;597844;3;310440103;31044;31;76;2;3;shop;64110.0;66510.0;False;False
1291105;597844;4;310440105;31044;31;76;3;-1;home;66810.0;;False;True
1292173;598341;0;310440107;31044;31;76;-1;0;home;;33603.0;True;False
1292173;598341;1;810500000;81050;81;76;0;1;other;36303.0;39903.0;False;False
1292173;598341;2;310440107;31044;31;76;1;-1;home;41703.0;;False;True
1297066;600534;0;315150000;31515;31;76;-1;0;home;;33573.0;True;False
1297066;600534;1;315150000;31515;31;76;0;1;leisure;33873.0;36273.0;False;False
1297066;600534;2;315150000;31515;31;76;1;2;home;36573.0;51573.0;False;False
1297066;600534;3;314690000;31469;31;76;2;3;other;53373.0;53673.0;False;False
1297066;600534;4;315150000;31515;31;76;3;-1;home;56073.0;;False;True
1297067;600534;0;315150000;31515;31;76;-1;0;home;;27713.0;True;False
1297067;600534;1;315551902;31555;31;76;0;1;work;29873.0;43973.0;False;False
1297067;600534;2;315551902;31555;31;76;1;2;work;45233.0;58373.0;False;False
1297067;600534;3;315551902;31555;31;76;2;3;work;60053.0;61973.0;False;False
1297067;600534;4;315150000;31515;31;76;3;-1;home;64073.0;;False;True
1297068;600534;0;315150000;31515;31;76;-1;0;home;;41260.0;True;False
1297068;600534;1;311160101;31116;31;76;0;1;work;42100.0;63460.0;False;False
1297068;600534;2;315150000;31515;31;76;1;-1;home;64240.0;;False;True
1297670;600809;0;315160000;31516;31;76;-1;0;home;;25670.0;True;False
1297670;600809;1;311360000;31136;31;76;0;1;other;25790.0;25850.0;False;False
1297670;600809;2;312820102;31282;31;76;1;2;other;27470.0;27530.0;False;False
1297670;600809;3;312820101;31282;31;76;2;3;work;27590.0;42230.0;False;False
1297670;600809;4;312820102;31282;31;76;3;4;leisure;42410.0;45830.0;False;False
1297670;600809;5;312820101;31282;31;76;4;5;work;46070.0;63530.0;False;False
1297670;600809;6;315160000;31516;31;76;5;-1;home;64970.0;;False;True
1297671;600809;0;315160000;31516;31;76;-1;0;home;;25836.0;True;False
1297671;600809;1;315160000;31516;31;76;0;1;work;26436.0;33636.0;False;False
1297671;600809;2;315160000;31516;31;76;1;2;shop;33936.0;34536.0;False;False
1297671;600809;3;315160000;31516;31;76;2;3;work;34836.0;66336.0;False;False
1297671;600809;4;315160000;31516;31;76;3;4;leisure;66636.0;67836.0;False;False
1297671;600809;5;315160000;31516;31;76;4;5;home;68136.0;72636.0;False;False
1297671;600809;6;315160000;31516;31;76;5;6;work;72936.0;76836.0;False;False
1297671;600809;7;315160000;31516;31;76;6;-1;home;77136.0;;False;True
1297672;600809;0;315160000;31516;31;76;-1;0;home;;28042.0;True;False
1297672;600809;1;315160000;31516;31;76;0;1;education;29962.0;31042.0;False;False
1297672;600809;2;315160000;31516;31;76;1;2;education;31642.0;37042.0;False;False
1297672;600809;3;315160000;31516;31;76;2;3;education;37642.0;62242.0;False;False
1297672;600809;4;315160000;31516;31;76;3;-1;home;62842.0;;False;True
1302427;602965;0;310440108;31044;31;76;-1;0;shop;;33905.0;True;False
1302427;602965;1;310440102;31044;31;76;0;1;shop;34385.0;36065.0;False;False
1302427;602965;2;310440105;31044;31;76;1;-1;home;37145.0;;False;True
1304361;603824;0;315170000;31517;31;76;-1;0;home;;26796.0;True;False
1304361;603824;1;091670000;09167;09;76;0;1;education;27396.0;42096.0;False;False
1304361;603824;2;315170000;31517;31;76;1;-1;home;42696.0;;False;True
1304362;603824;0;315170000;31517;31;76;-1;0;home;;31764.0;True;False
1304362;603824;1;315170000;31517;31;76;0;1;home;32004.0;32364.0;False;False
1304362;603824;2;313790000;31379;31;76;1;2;leisure;32784.0;33204.0;False;False
1304362;603824;3;313610000;31361;31;76;2;3;leisure;33564.0;34284.0;False;False
1304362;603824;4;315170000;31517;31;76;3;4;home;34584.0;37524.0;False;False
1304362;603824;5;313030000;31303;31;76;4;5;shop;38304.0;40464.0;False;False
1304362;603824;6;315170000;31517;31;76;5;6;home;41244.0;43344.0;False;False
1304362;603824;7;310270000;31027;31;76;6;7;leisure;44844.0;59244.0;False;False
1304362;603824;8;315170000;31517;31;76;7;8;leisure;60144.0;60924.0;False;False
1304362;603824;9;315170000;31517;31;76;8;9;other;61164.0;62004.0;False;False
1304362;603824;10;315170000;31517;31;76;9;10;home;62184.0;62364.0;False;False
1304362;603824;11;315170000;31517;31;76;10;11;other;62964.0;63864.0;False;False
1304362;603824;12;315170000;31517;31;76;11;-1;home;65124.0;;False;True
1304363;603824;0;315170000;31517;31;76;-1;0;home;;29544.0;True;False
1304363;603824;1;314550000;31455;31;76;0;1;work;29844.0;44844.0;False;False
1304363;603824;2;315170000;31517;31;76;1;2;home;45144.0;51144.0;False;False
1304363;603824;3;314550000;31455;31;76;2;3;work;51444.0;67344.0;False;False
1304363;603824;4;315170000;31517;31;76;3;-1;home;67644.0;;False;True
1304605;603930;0;315170000;31517;31;76;-1;0;home;;32457.0;True;False
1304605;603930;1;312870000;31287;31;76;0;1;shop;33357.0;42357.0;False;False
1304605;603930;2;315170000;31517;31;76;1;-1;home;43257.0;;False;True
1304606;603930;0;315170000;31517;31;76;-1;0;home;;37548.0;True;False
1304606;603930;1;313610000;31361;31;76;0;1;leisure;39948.0;63648.0;False;False
1304606;603930;2;315170000;31517;31;76;1;2;home;66348.0;73548.0;False;False
1304606;603930;3;311930000;31193;31;76;2;3;leisure;73728.0;82548.0;False;False
1304606;603930;4;315170000;31517;31;76;3;-1;home;82668.0;;False;True
1306938;604975;0;315180000;31518;31;76;-1;0;home;;34283.0;True;False
1306938;604975;1;314810000;31481;31;76;0;1;shop;34583.0;35183.0;False;False
1306938;604975;2;314810000;31481;31;76;1;2;shop;35483.0;36683.0;False;False
1306938;604975;3;315180000;31518;31;76;2;-1;home;36983.0;;False;True
1307206;605100;0;310440105;31044;31;76;-1;0;home;;79226.0;True;False
1307206;605100;1;315555001;31555;31;76;0;1;leisure;80126.0;80426.0;False;False
1307206;605100;2;310440105;31044;31;76;1;-1;home;81026.0;;False;True
1307207;605100;0;315670000;31567;31;76;-1;0;leisure;;33072.0;True;False
1307207;605100;1;310360000;31036;31;76;0;1;leisure;36672.0;54672.0;False;False
1307207;605100;2;310440105;31044;31;76;1;-1;home;58272.0;;False;True
1308299;605572;0;314460106;31446;31;76;-1;0;home;;34697.0;True;False
1308299;605572;1;315060106;31506;31;76;0;1;shop;35597.0;38897.0;False;False
1308299;605572;2;314460106;31446;31;76;1;2;home;39797.0;47297.0;False;False
1308299;605572;3;315554805;31555;31;76;2;3;leisure;47897.0;55697.0;False;False
1308299;605572;4;314460106;31446;31;76;3;-1;home;56297.0;;False;True
1308526;605690;0;314460106;31446;31;76;-1;0;home;;24921.0;True;False
1308526;605690;1;315555902;31555;31;76;0;1;work;25521.0;33921.0;False;False
1308526;605690;2;314460106;31446;31;76;1;2;home;34521.0;47421.0;False;False
1308526;605690;3;314460106;31446;31;76;2;3;home;48621.0;48921.0;False;False
1308526;605690;4;314460106;31446;31;76;3;4;other;49221.0;49521.0;False;False
1308526;605690;5;314460106;31446;31;76;4;5;home;49821.0;58221.0;False;False
1308526;605690;6;314460106;31446;31;76;5;6;other;58821.0;59421.0;False;False
1308526;605690;7;314460106;31446;31;76;6;7;other;59721.0;60321.0;False;False
1308526;605690;8;314460106;31446;31;76;7;8;home;60921.0;61821.0;False;False
1308526;605690;9;314460102;31446;31;76;8;9;other;62121.0;63621.0;False;False
1308526;605690;10;314460106;31446;31;76;9;10;home;64221.0;68121.0;False;False
1308526;605690;11;315554901;31555;31;76;10;11;shop;68721.0;69321.0;False;False
1308526;605690;12;314460106;31446;31;76;11;-1;home;69921.0;;False;True
1313737;608339;0;314460105;31446;31;76;-1;0;home;;22642.0;True;False
1313737;608339;1;315554701;31555;31;76;0;1;leisure;23242.0;40942.0;False;False
1313737;608339;2;314460105;31446;31;76;1;-1;home;41542.0;;False;True
1314118;608559;0;314460103;31446;31;76;-1;0;home;;22854.0;True;False
1314118;608559;1;312540000;31254;31;76;0;1;work;23154.0;42954.0;False;False
1314118;608559;2;314460103;31446;31;76;1;2;home;43254.0;49254.0;False;False
1314118;608559;3;312540000;31254;31;76;2;3;work;49554.0;58254.0;False;False
