person_id;household_id;age;employed;sex;socioprofessional_class;has_driving_license;has_pt_subscription;census_person_id;hts_id
891442;422001;65;False;male;8;True;False;3898969;39293
989307;464211;64;True;male;6;True;False;3921918;39293
1574056;740328;19;False;male;8;True;False;4076784;39293
1722315;823414;21;False;male;8;True;False;4121491;39293
2646115;1275908;61;True;male;5;True;False;13656500;39293
2646116;1275908;53;True;female;4;True;False;13656501;39350
2752042;1328698;85;False;male;8;True;False;1010458;39293
81616;41037;64;False;female;7;False;True;889192;40145
522651;255597;65;False;female;7;False;True;3817704;40145
522652;255597;67;False;male;7;True;False;3817705;38303
589702;285666;71;False;female;7;False;True;3831369;40145
589701;285666;76;False;male;7;True;False;3831370;39060
659720;318999;72;False;female;7;False;True;3848964;40145
659721;318999;74;False;male;7;True;False;3848965;39742
660646;319458;65;False;female;7;False;True;3849213;40145
660647;319458;67;False;male;7;True;False;3849212;39057
776959;373472;69;False;female;7;False;True;3875675;40145
776960;373472;71;False;male;7;True;False;3875674;39742
818878;391819;69;False;female;7;False;True;3884230;40145
818879;391819;70;False;male;7;True;True;3884231;38109
857148;407589;68;False;female;7;False;True;3891995;40145
887067;420138;74;False;female;7;False;True;3898074;40145
994742;466403;67;False;female;7;False;True;3922982;40145
1080162;501728;73;False;female;7;False;True;3944391;40145
1080163;501728;72;False;male;7;True;True;3944392;40218
1096571;508756;62;False;female;7;False;True;3947672;40145
1096570;508756;36;False;female;5;True;False;3947671;39377
1096568;508756;32;True;male;3;True;False;3947669;38685
1096569;508756;64;False;male;7;True;False;3947670;38326
1182309;547671;60;True;female;5;False;True;3966183;40145
1182310;547671;89;False;female;8;False;False;3966184;39195
1182311;547671;65;False;male;7;True;False;3966185;39814
1262019;584264;65;True;female;5;False;True;3988654;40145
1262018;584264;32;True;female;5;True;True;3988653;38206
1262017;584264;65;False;male;7;True;False;3988655;38107
1274542;590331;73;False;female;7;False;True;3992324;40145
1274541;590331;24;True;male;4;False;True;3992323;40055
1274543;590331;74;False;male;7;True;True;3992325;39895
1581714;744559;74;False;female;7;False;True;4079071;40145
82090;41266;44;True;male;6;True;False;889282;40216
82091;41266;32;True;female;5;True;False;889283;39964
547129;266114;41;True;male;3;True;False;3822632;40216
547127;266114;7;False;male;8;False;False;3822634;45968
547128;266114;36;True;female;5;True;False;3822633;38998
481045;233930;43;True;female;5;True;False;1059794;39964
481048;233930;19;True;male;6;False;True;1059790;40055
481047;233930;13;False;male;8;False;False;1059792;45968
481050;233930;17;False;male;8;False;False;1059791;39305
481049;233930;40;True;male;6;True;False;1059789;39659
481046;233930;14;False;female;8;False;False;1059793;38065
1089779;505796;33;True;female;5;True;False;3946309;39964
1089780;505796;43;True;male;3;True;False;3946310;37985
1089781;505796;3;False;male;8;False;False;3946311;39316
1112659;515641;35;True;female;3;True;False;3950909;39964
1214078;562264;35;True;female;2;True;False;3975248;39964
1214077;562264;1;False;male;8;False;False;3975249;40271
1214076;562264;30;True;male;6;True;False;3975250;39579
1343693;622229;30;False;female;8;True;False;4011846;39964
2417960;1169796;42;True;female;5;True;False;13598936;39964
2417961;1169796;12;False;male;8;False;False;13598937;40271
2417959;1169796;45;True;male;3;True;False;13598935;37938
2522600;1221436;35;False;female;8;True;False;13628180;39964
2522601;1221436;1;False;male;8;False;False;13628181;39316
2522599;1221436;32;True;male;6;True;False;13628179;45036
83944;42150;61;False;female;8;True;True;889645;39770
83945;42150;40;False;male;8;True;False;889646;39331
85729;43108;70;False;female;7;True;True;890002;39770
85730;43108;70;False;male;7;True;False;890003;37957
301271;144664;70;False;female;8;True;True;1015504;39770
1359865;629501;68;False;female;7;True;True;4016518;39770
1359866;629501;69;False;male;7;True;True;4016519;40163
1609111;759926;33;True;male;4;True;False;4087327;39331
1609112;759926;31;True;female;3;True;False;4087326;40135
1648007;781790;44;True;male;4;True;False;4099084;39331
2221856;1076931;30;True;male;4;True;False;13553359;39331
2434152;1178696;40;False;male;8;True;False;13603858;39331
84105;42249;28;False;male;6;True;False;889677;39191
84106;42249;88;False;male;7;True;False;889678;38259
84107;42249;61;True;male;2;True;False;889679;38354
1733792;829825;26;True;male;6;True;False;4124955;39191
1733790;829825;55;True;female;5;True;False;4124957;39466
1733791;829825;19;False;female;8;True;False;4124956;40020
1733789;829825;50;True;male;6;True;False;4124958;39065
1755748;842105;88;False;male;7;True;False;4131632;38259
2441706;1182436;79;False;male;7;True;False;13605836;38259
2441705;1182436;79;False;female;8;True;False;13605835;39340
778468;374123;73;False;male;7;True;False;3875976;38354
778467;374123;67;False;female;7;True;False;3875975;39997
1336751;619068;64;False;male;7;True;False;4009842;38354
1336752;619068;63;False;female;7;True;False;4009843;39750
100215;49793;74;False;male;7;True;False;893020;37957
100214;49793;74;False;female;7;True;False;893019;39372
809825;387993;74;False;male;7;True;False;3882253;37957
809826;387993;68;False;female;7;True;True;3882252;39793
820249;392445;61;False;male;7;True;False;3884501;37957
964298;453883;71;False;male;7;True;False;3916181;37957
990727;464783;68;False;male;7;True;False;3922191;37957
991331;464995;42;False;male;8;True;False;3922308;37957
1426434;657994;68;False;male;7;True;False;4032272;37957
1821041;878483;62;False;male;7;True;False;4151089;37957
1900841;923215;65;True;male;4;True;False;4174995;37957
2250269;1090408;62;True;male;4;True;False;13559947;37957
2250268;1090408;66;False;female;7;True;False;13559948;39512
2626708;1267414;61;True;male;2;True;False;13652530;37957
2626709;1267414;65;False;female;7;True;False;13652531;38815
583386;282455;2;False;female;8;False;False;3830106;40245
583385;282455;28;False;male;5;True;False;3830108;37806
583384;282455;27;True;female;5;True;False;3830107;39996
617384;299225;14;False;female;8;False;False;3837943;40245
617385;299225;53;False;female;8;True;False;3837944;39902
617383;299225;83;True;male;6;True;False;3837942;44246
837358;399476;3;False;female;8;False;False;3887881;40245
837359;399476;36;True;female;4;True;False;3887882;38717
837357;399476;6;False;female;8;False;False;3887884;38065
837356;399476;35;True;male;3;True;False;3887883;39113
956618;450378;12;False;female;8;False;False;3914267;40245
956619;450378;49;True;male;2;True;False;3914264;39577
956616;450378;15;False;female;8;True;False;3914268;38120
956620;450378;6;False;male;8;False;False;3914265;38349
956617;450378;45;True;female;2;True;False;3914266;39675
1249506;578356;13;False;female;8;False;False;3984925;40245
1249507;578356;11;False;male;8;False;False;3984926;40271
1249509;578356;47;True;female;4;True;False;3984928;39350
1249508;578356;17;False;female;8;True;False;3984927;37904
1249510;578356;48;True;male;5;True;False;3984929;44962
1331891;616950;4;False;female;8;False;False;4008420;40245
1331892;616950;29;True;male;2;True;False;4008421;40085
1331893;616950;28;True;female;4;True;False;4008422;40030
1611754;761428;1;False;female;8;False;False;4088087;40245
1611756;761428;33;True;female;3;True;False;4088085;38717
1611757;761428;3;False;female;8;False;False;4088086;39531
1611755;761428;33;True;male;2;True;False;4088088;38918
1620411;766299;10;False;female;8;False;False;4090716;40245
1620410;766299;44;True;female;6;True;True;4090715;40026
1620409;766299;30;True;female;6;True;False;4090714;40166
1650837;783306;3;False;female;8;False;False;4099925;40245
1650839;783306;35;True;male;3;True;False;4099927;39369
1650838;783306;33;True;female;4;True;False;4099926;37925
2147429;1043026;2;False;female;8;False;False;13534949;40245
2147430;1043026;29;True;male;3;True;False;13534950;40085
2147431;1043026;29;False;female;6;True;False;13534951;37904
302258;145188;51;True;male;2;True;False;1015700;37985
421241;202539;21;False;male;8;True;False;1040370;37985
421239;202539;45;True;female;5;False;True;1040371;40040
421240;202539;18;False;male;8;True;False;1040369;40111
1643114;778975;30;True;male;4;True;False;4097609;37985
1643116;778975;29;True;female;5;True;True;4097612;40213
1643115;778975;30;True;female;3;True;True;4097610;40066
1643112;778975;28;False;female;5;True;False;4097611;39996
1643113;778975;35;True;male;3;True;False;4097608;39579
2110711;1026186;32;False;male;4;True;False;13527408;37985
2110710;1026186;33;True;female;4;True;False;13527407;39987
88690;44554;93;False;female;8;False;False;890639;37897
666726;322360;62;False;female;5;True;False;3850913;39372
666727;322360;22;False;female;8;True;False;3850914;40193
666725;322360;65;False;male;7;True;False;3850915;38107
1924971;936367;70;False;female;8;True;False;4184229;39372
1924970;936367;70;False;male;7;True;True;4184230;40133
2161318;1049560;60;False;female;7;True;False;13537816;39372
2161319;1049560;65;False;male;7;True;False;13537817;39122
2381094;1149144;69;False;female;7;True;False;13587327;39372
542813;264355;59;True;male;5;True;False;3821770;40057
1582655;745104;29;True;male;5;True;False;4079355;40057
148384;72917;25;True;male;6;True;False;904323;37806
638991;309277;19;False;male;8;True;False;3843527;37806
638992;309277;57;True;male;3;True;False;3843526;37938
1111815;515286;29;True;male;3;True;False;3950738;37806
1111816;515286;29;True;female;3;True;False;3950739;40020
1282960;594202;28;True;male;3;True;False;3994477;37806
1931114;939383;18;False;male;8;True;False;4185512;37806
1931115;939383;44;True;female;5;True;False;4185511;39377
1931113;939383;13;False;female;8;False;False;4185513;39230
1319575;611356;3;False;female;8;False;True;4004656;44431
1319573;611356;32;False;female;8;True;True;4004654;40066
1319572;611356;1;False;male;8;False;True;4004653;39963
1319574;611356;41;True;male;6;True;False;4004655;37832
2284050;1106193;4;False;female;8;False;True;13567388;44431
2284049;1106193;36;True;female;4;True;True;13567387;40066
2284048;1106193;37;True;male;6;True;False;13567386;39579
106898;52972;31;True;male;4;True;False;894343;38127
108516;53763;84;False;male;7;True;False;894661;39183
269780;129914;91;False;male;7;True;False;1008452;39183
269781;129914;89;False;female;7;True;False;1008453;39321
926155;436868;84;False;male;7;True;False;3906686;39183
926156;436868;86;False;female;7;True;False;3906687;39225
2100588;1021078;98;False;male;7;True;False;4222113;39183
2107891;1024906;75;False;male;7;True;False;13526844;39183
2107890;1024906;74;False;female;7;True;False;13526843;38815
109478;54196;63;False;male;7;True;False;894935;39103
109479;54196;60;False;female;8;True;False;894936;45951
120495;59658;71;False;male;7;True;False;897223;39103
120494;59658;68;False;female;7;True;False;897222;38708
1965233;955499;63;False;male;7;True;False;4192439;39103
1965234;955499;65;False;female;7;True;False;4192440;37718
2154030;1046246;61;False;male;7;True;False;13536302;39103
2154031;1046246;57;False;female;8;True;False;13536303;45923
2527392;1223385;70;False;male;7;True;False;13629498;39103
2527393;1223385;69;False;female;8;True;False;13629497;37718
307593;148109;70;False;female;7;True;False;1016773;45951
497770;242765;61;False;female;7;True;False;1065097;45951
1963473;954602;66;False;female;7;True;False;4192088;45951
1963472;954602;74;False;male;7;True;True;4192087;40218
2304986;1115588;73;False;female;7;True;False;13571709;45951
2304987;1115588;75;False;male;7;True;False;13571710;38331
2655815;1280197;73;False;female;7;True;False;13658496;45951
2655816;1280197;82;False;male;7;True;False;13658497;38331
116319;57581;23;True;male;6;True;False;896333;38891
116320;57581;24;True;female;4;True;True;896334;40213
617186;299127;15;False;male;8;True;False;3837896;38891
617187;299127;47;True;female;2;True;False;3837897;40274
695081;336139;18;False;male;8;True;False;3857958;38891
695082;336139;54;True;female;3;True;False;3857959;39492
695083;336139;57;True;male;3;True;False;3857960;38701
1221921;565818;19;False;male;8;True;False;3977562;38891
1221922;565818;45;True;female;5;False;False;3977561;44386
1221920;565818;51;True;male;4;True;True;3977563;38697
1221923;565818;16;False;male;8;True;False;3977560;37839
1631474;772554;19;False;male;8;True;False;4094145;38891
1631475;772554;17;False;female;8;True;False;4094146;40193
1631472;772554;50;True;male;3;True;False;4094148;37966
1631473;772554;49;True;female;3;True;False;4094147;38787
2399630;1159648;22;True;male;6;True;False;13593141;38891
2399632;1159648;59;False;male;6;True;False;13593143;45993
2399631;1159648;60;True;female;4;False;False;13593142;39119
270054;130033;26;False;female;8;True;True;1008522;40213
270052;130033;1;False;male;8;False;True;1008520;37872
270053;130033;4;False;male;8;False;False;1008521;40271
859002;408300;15;False;female;8;True;True;3892370;40213
859001;408300;50;True;female;4;True;False;3892371;39350
924641;436232;29;True;female;5;True;True;3906304;40213
924643;436232;62;True;female;5;True;False;3906302;44259
924642;436232;36;False;female;8;True;False;3906305;39888
924644;436232;58;True;male;2;True;False;3906303;39625
1198256;555118;29;False;female;8;True;True;3970645;40213
1198255;555118;5;False;male;8;False;False;3970646;46379
1282395;593923;21;True;female;5;True;True;3994332;40213
1282394;593923;76;False;male;7;True;True;3994333;38232
1517061;708606;19;False;female;8;True;True;4059744;40213
1517060;708606;41;True;female;5;True;False;4059743;39888
1740883;833754;25;True;female;5;True;True;4127118;40213
1970955;958378;28;True;female;5;True;True;4193654;40213
1970954;958378;5;False;male;8;False;False;4193653;44960
1970953;958378;31;True;male;6;True;False;4193655;44932
2071819;1006154;25;True;female;4;True;True;4214328;40213
2071820;1006154;40;True;male;1;True;False;4214327;39545
2432025;1177589;19;False;female;8;True;True;13603439;40213
2432024;1177589;44;True;male;2;True;False;13603438;38930
2432026;1177589;41;True;female;2;True;False;13603437;39376
119288;59015;50;True;male;4;True;False;896942;45043
120311;59571;61;False;female;7;True;False;897151;39160
120575;59696;41;True;male;3;True;False;897241;38123
120576;59696;45;True;female;5;True;False;897239;37882
120577;59696;16;False;female;8;True;False;897240;40199
1077883;500738;54;True;female;3;True;False;3943937;37882
1125305;521230;49;True;female;5;True;False;3953617;37882
1125306;521230;17;False;female;8;True;False;3953618;37974
1125307;521230;51;True;male;5;True;False;3953619;45055
1206333;558787;26;True;female;3;True;False;3972997;40199
1206332;558787;27;True;male;4;False;True;3972996;40055
1911531;929084;23;True;female;4;True;False;4178166;40199
150381;73948;11;False;male;8;False;False;904914;39187
150380;73948;43;False;male;8;True;False;904913;38863
150382;73948;16;False;male;8;True;True;904915;40096
150383;73948;41;False;female;5;True;False;904916;38735
1046551;487542;7;False;male;8;False;False;3936243;39187
1046549;487542;36;True;female;5;True;False;3936241;38998
1046550;487542;14;False;male;8;False;False;3936242;38827
1937470;942433;5;False;male;8;False;False;4186791;39187
1937469;942433;32;True;male;6;True;False;4186790;46326
1937468;942433;35;True;female;5;True;False;4186789;38998
2362471;1140689;4;False;male;8;False;False;13583382;39187
2362473;1140689;35;True;male;4;True;False;13583384;39705
2362472;1140689;32;True;female;4;True;False;13583383;37925
421279;202561;43;False;female;5;True;False;1040378;39945
421278;202561;8;False;female;8;False;True;1040379;38191
855531;406880;35;False;female;8;True;False;3891492;39945
855532;406880;35;True;male;3;True;False;3891493;40175
2170957;1053617;31;False;female;8;True;False;13539736;39945
2170959;1053617;1;False;female;8;False;False;13539733;37862
2170958;1053617;4;False;male;8;False;False;13539735;39849
2170960;1053617;34;True;male;4;True;False;13539734;37726
2467754;1195505;42;True;female;5;True;False;13614022;39945
2467752;1195505;13;False;male;8;False;True;13614020;38244
2467753;1195505;18;True;male;6;True;False;13614021;44185
471630;228931;13;False;male;8;False;False;1056766;39316
471632;228931;16;False;female;8;True;False;1056768;39994
471633;228931;41;True;female;5;True;False;1056769;38081
471631;228931;21;True;female;6;True;True;1056767;40200
545395;265414;12;False;male;8;False;False;3822284;39316
545393;265414;37;True;female;5;True;False;3822282;37993
545394;265414;7;False;female;8;False;False;3822283;39208
1720807;822589;23;False;male;8;False;False;4121061;39316
1720806;822589;52;False;male;8;True;False;4121064;40181
1720808;822589;2;False;female;8;False;True;4121062;40013
1720805;822589;4;False;female;8;True;False;4121063;39519
2104559;1023334;9;False;male;8;False;False;4223334;39316
2104562;1023334;7;False;female;8;False;True;4223337;40235
2104560;1023334;39;True;female;5;True;False;4223335;44979
2104561;1023334;46;True;male;6;True;False;4223336;44939
777912;373865;5;False;female;8;False;True;3875866;40235
777913;373865;9;False;male;8;False;False;3875863;46379
777914;373865;42;True;male;5;True;False;3875864;39805
777911;373865;41;True;female;6;True;False;3875865;39866
836587;399158;3;False;female;8;False;True;3887725;40235
836586;399158;38;True;female;3;True;False;3887724;39217
836588;399158;41;True;male;3;True;False;3887726;45036
1446196;668931;4;False;female;8;False;True;4038379;40235
1446195;668931;31;True;male;6;True;False;4038378;37832
1446198;668931;34;False;female;8;True;True;4038381;40026
1446197;668931;1;False;female;8;False;True;4038380;37739
1627520;770373;3;False;female;8;False;True;4092927;40235
1627521;770373;39;True;male;4;True;False;4092926;38863
1627522;770373;33;True;female;2;True;False;4092925;40140
2182027;1058658;10;False;female;8;False;True;13542749;40235
2182024;1058658;39;True;female;4;True;False;13542746;39987
2182026;1058658;6;False;male;8;False;False;13542748;39555
2182025;1058658;42;True;male;6;True;False;13542747;46312
2373488;1145626;8;False;female;8;False;True;13585627;40235
2373486;1145626;42;True;female;5;True;True;13585625;40223
2373487;1145626;15;False;male;8;True;True;13585626;39799
2373489;1145626;45;True;male;4;True;False;13585628;39537
393815;189769;75;False;female;7;True;False;1034283;39358
393814;189769;75;False;male;7;True;False;1034284;39905
480056;233420;83;False;female;7;True;False;1059490;39358
480057;233420;82;False;male;7;True;False;1059491;39826
1022543;477737;78;False;female;7;True;False;3929462;39358
1022544;477737;82;False;male;7;True;False;3929463;39226
1392402;643705;78;False;female;7;True;False;4025446;39358
1392401;643705;84;False;male;7;True;False;4025447;45931
1566420;735922;76;False;female;8;True;False;4074507;39358
1566421;735922;71;False;male;7;True;True;4074508;40218
1798581;866063;83;False;female;7;True;False;4144451;39358
1955654;950794;86;False;female;7;True;False;4190527;39358
1955652;950794;60;True;female;4;True;True;4190528;44400
1955653;950794;68;False;male;7;True;False;4190529;39253
1962551;954142;88;False;female;7;True;False;4191901;39358
2163116;1050327;78;False;female;7;True;False;13538177;39358
2176690;1056137;79;False;female;7;True;False;13541123;39358
2228877;1080255;76;False;female;7;True;False;13554807;39358
2228878;1080255;77;False;male;7;True;False;13554808;38766
2295679;1111546;84;False;female;7;True;False;13569851;39358
292699;140697;15;False;female;8;False;True;1013654;40061
292700;140697;14;False;female;8;False;False;1013655;39699
292701;140697;51;False;female;8;True;False;1013653;45989
494946;241305;23;False;female;8;False;True;1064234;40061
494947;241305;29;True;male;4;True;False;1064235;40065
586829;284146;20;False;female;8;False;True;3830794;40061
586830;284146;50;True;male;4;True;False;3830795;38330
735673;354969;24;False;female;4;False;True;3867108;40061
967214;455103;22;False;female;8;False;True;3916860;40061
967216;455103;57;True;male;3;True;False;3916862;39223
967215;455103;57;True;female;4;True;False;3916861;39023
2057436;998964;21;False;female;8;False;True;4211380;40061
2057435;998964;46;True;male;4;True;False;4211379;39683
2057437;998964;51;True;female;3;True;False;4211381;38926
2220350;1076231;29;True;female;4;False;True;13553055;40061
2220349;1076231;30;True;male;6;True;False;13553054;46326
2415438;1168427;23;False;female;8;False;True;13598146;40061
2415439;1168427;50;False;female;5;True;False;13598144;39902
2415437;1168427;54;False;male;7;True;False;13598145;39756
2666767;1285177;15;False;female;8;False;True;13660738;40061
2666770;1285177;11;False;male;8;False;False;13660741;38813
2666769;1285177;47;True;male;4;True;False;13660740;39756
2666768;1285177;48;False;female;8;True;False;13660739;46374
145860;71704;25;True;male;5;False;True;903568;40055
145861;71704;24;True;female;5;True;False;903569;38975
145862;71704;3;False;female;8;False;False;903570;39975
263248;126720;29;True;male;1;False;True;1006758;40055
263247;126720;27;True;female;2;True;False;1006757;39504
660303;319281;27;True;male;4;False;True;3849122;40055
660304;319281;24;True;male;3;False;False;3849121;39004
660305;319281;25;True;male;4;True;False;3849123;45978
826534;395012;23;False;male;5;False;True;3885749;40055
826536;395012;53;True;male;3;True;False;3885751;39059
826535;395012;55;True;female;3;True;False;3885750;40100
1115191;516747;20;False;male;6;False;True;3951589;40055
1115192;516747;54;True;female;5;True;False;3951591;39760
1115189;516747;85;False;female;7;True;False;3951590;45042
1115190;516747;24;True;female;5;True;False;3951588;37904
1510777;705080;22;False;male;8;False;True;4057833;40055
1517579;708903;18;False;male;8;False;True;4059906;40055
1517583;708903;15;False;male;8;True;True;4059910;40096
1517580;708903;46;True;female;2;True;False;4059907;40100
1517578;708903;10;False;female;8;False;False;4059905;44410
1517581;708903;53;True;male;6;True;False;4059908;37970
1517582;708903;20;False;female;8;True;False;4059909;39085
1646290;780806;38;True;male;3;False;True;4098556;40055
1697844;809645;29;True;male;4;False;True;4114114;40055
1697843;809645;26;True;female;4;False;False;4114115;39120
1867521;904685;25;True;male;4;False;True;4165094;40055
2103852;1022952;22;True;male;4;False;True;4223117;40055
2274310;1101710;25;True;male;6;False;True;13565389;40055
2274309;1101710;36;True;male;6;True;False;13565390;39659
966561;454820;22;True;female;5;True;False;3916711;38975
966562;454820;56;True;male;6;True;False;3916712;38322
966563;454820;57;True;female;4;True;False;3916713;38922
988300;463761;18;False;female;8;True;False;3921721;38975
988301;463761;20;False;female;8;True;False;3921722;38975
988299;463761;46;True;female;5;True;False;3921720;46358
988302;463761;48;True;male;6;True;False;3921723;38732
1324484;613621;27;True;female;3;True;False;4006234;38975
1793792;863421;23;False;female;4;True;False;4143019;38975
1793793;863421;51;True;female;3;True;False;4143020;45991
516485;252820;7;False;female;8;False;False;1071109;39975
516486;252820;39;True;male;6;True;False;1071110;39659
516484;252820;13;False;female;8;False;True;1071108;39857
516487;252820;37;True;female;4;True;False;1071111;39336
904093;427319;1;False;female;8;False;False;3901521;39975
904094;427319;32;True;female;4;True;True;3901522;40066
904095;427319;37;True;male;4;True;False;3901523;40175
1013223;473897;11;False;female;8;False;False;3926912;39975
1013224;473897;6;False;male;8;False;True;3926911;37872
1013226;473897;35;True;female;5;True;False;3926910;38998
1013225;473897;38;True;male;2;True;False;3926909;39935
2039092;990093;11;False;female;8;False;False;4207615;39975
2039091;990093;42;True;female;3;True;False;4207616;44373
2039093;990093;42;True;male;3;True;False;4207613;39659
2039094;990093;7;False;female;8;False;True;4207612;38191
2039095;990093;7;False;female;8;False;False;4207614;38065
2620031;1264164;8;False;female;8;False;False;13651187;39975
2620030;1264164;38;True;female;2;True;True;13651186;40066
2620032;1264164;11;False;female;8;False;False;13651188;39208
2620028;1264164;35;True;male;2;True;False;13651184;40175
2620029;1264164;14;False;female;8;False;False;13651185;38135
2651636;1278283;2;False;female;8;False;False;13657662;39975
2651637;1278283;25;False;female;8;True;False;13657663;46335
2651635;1278283;50;False;male;6;True;False;13657661;46316
146084;71814;86;False;female;7;True;False;903633;39644
146085;71814;88;False;male;7;True;False;903634;39826
1406794;649673;78;False;female;7;True;False;4028348;39644
1406795;649673;79;False;male;7;True;False;4028349;44383
1159963;536580;85;False;male;7;True;False;3960859;39826
1380891;638898;75;False;male;7;True;False;4022766;39826
2392994;1155948;77;False;male;7;True;False;13591087;39826
2392995;1155948;73;False;female;7;True;False;13591086;45090
2566849;1240938;84;False;male;7;True;False;13640046;39826
2566848;1240938;82;False;female;7;True;False;13640047;39340
2669360;1286299;80;False;male;7;True;False;13661259;39826
2669361;1286299;76;False;female;7;True;True;13661260;40134
146587;72038;78;False;female;7;True;False;903778;37931
1263951;585235;86;False;female;7;True;False;3989221;37931
1263950;585235;54;True;male;3;True;False;3989220;44214
2695251;1297760;77;False;female;7;True;False;13667630;37931
2695250;1297760;59;True;male;2;True;False;13667629;38903
1672482;795569;55;True;male;6;True;False;4106399;38863
2023270;983166;41;True;male;5;True;False;4204385;38863
2023271;983166;68;False;male;7;True;False;4204386;39253
2023272;983166;68;False;female;7;True;False;4204387;38784
785397;377200;28;True;male;6;True;True;3877344;40096
785396;377200;27;True;female;4;True;False;3877343;39741
2034110;987996;15;False;male;8;True;True;4206622;40096
2034111;987996;48;True;female;5;True;False;4206623;39902
2034112;987996;48;True;male;6;True;False;4206621;38701
2256166;1093130;26;True;male;1;True;True;13561575;40096
2256168;1093130;51;True;male;5;True;False;13561573;44939
2256167;1093130;23;True;female;5;True;False;13561574;37904
2411828;1166415;21;False;male;8;True;True;13597024;40096
2411827;1166415;23;False;female;8;True;False;13597023;39993
2121108;1030794;30;True;female;5;True;False;13529474;38735
2121109;1030794;67;False;male;7;True;True;13529475;37932
2121110;1030794;69;False;female;7;True;False;13529476;38927
150408;73959;21;False;female;8;True;False;904921;39994
1046511;487530;18;False;female;8;True;False;3936236;39994
1046510;487530;14;False;female;8;False;False;3936235;39531
1046509;487530;55;True;male;6;True;True;3936234;39984
1046512;487530;52;True;female;3;True;False;3936237;45054
2032397;987282;18;False;female;8;True;False;4206286;39994
2032394;987282;52;True;male;4;True;False;4206289;39478
2032398;987282;91;False;female;7;True;False;4206287;44395
2032395;987282;14;False;female;8;False;True;4206288;39134
2032396;987282;51;True;female;4;True;False;4206290;37866
2615695;1262219;15;False;female;8;True;False;13650294;39994
2615696;1262219;54;True;female;5;True;False;13650295;38880
152271;74837;35;True;female;2;True;True;980876;40066
158588;77705;32;True;female;4;True;True;982140;40066
158589;77705;34;True;male;2;True;False;982141;39705
158590;77705;3;False;female;8;False;False;982139;46024
438532;211433;40;False;female;8;True;True;1045840;40066
438533;211433;19;False;male;8;True;False;1045841;40065
636557;308125;40;True;female;4;True;True;3842908;40066
879363;416858;39;True;female;4;True;True;3896504;40066
879364;416858;2;False;male;8;False;False;3896502;46379
879365;416858;44;True;male;4;True;False;3896503;44206
1124786;520981;31;True;female;4;True;True;3953516;40066
1365300;631915;33;False;female;8;True;True;4018118;40066
1398528;646276;36;True;female;4;True;True;4026688;40066
1398530;646276;5;False;male;8;False;True;4026690;38244
1398529;646276;3;False;female;8;False;False;4026689;38285
1398531;646276;35;True;male;3;True;False;4026691;39639
1715084;819457;33;True;female;4;True;True;4119370;40066
1946212;946571;35;True;female;4;True;True;4188564;40066
1946211;946571;39;True;male;4;True;False;4188565;39767
2217177;1074786;36;True;female;4;True;True;13552428;40066
2298256;1112685;40;True;female;4;True;True;13570361;40066
2298258;1112685;7;False;male;8;False;False;13570363;46353
2298257;1112685;43;True;male;3;True;False;13570362;39344
2298255;1112685;10;False;male;8;False;True;13570360;38279
2302543;1114501;43;True;female;6;True;True;13571214;40066
2302544;1114501;13;False;male;8;False;False;13571215;39498
2302545;1114501;54;True;male;6;True;False;13571216;37899
2394072;1156526;36;False;female;8;True;True;13591421;40066
2394073;1156526;43;False;male;4;True;False;13591420;39579
2653035;1278937;44;False;female;6;True;True;13657935;40066
2653037;1278937;48;True;male;6;True;False;13657936;39478
2653032;1278937;12;False;male;8;False;False;13657939;39555
2653033;1278937;14;False;female;8;False;False;13657937;45085
2653036;1278937;20;True;male;5;True;False;13657934;39828
2653034;1278937;18;False;male;8;True;False;13657938;38871
2674988;1288574;32;True;female;4;True;True;13662374;40066
2674990;1288574;32;True;male;3;True;False;13662376;39659
2674989;1288574;4;False;male;8;False;False;13662375;38798
2736277;1317239;30;True;female;4;True;True;13680785;40066
152307;74857;95;False;female;8;False;False;980884;39354
248314;119666;52;False;female;8;False;False;1002670;39354
248313;119666;52;False;male;8;True;False;1002669;39659
248315;119666;27;False;female;8;False;False;1002668;40007
334298;161692;77;False;female;7;False;False;1022229;39354
615885;298441;86;False;female;7;False;False;3837569;39354
666304;322136;75;False;female;7;False;False;3850803;39354
1519911;710163;2;False;female;8;False;False;4060559;39354
1519912;710163;26;False;female;4;False;False;4060560;45024
1802542;868212;92;False;female;7;False;False;4145624;39354
2788849;1365505;91;False;female;7;False;False;13533426;39354
153682;75502;56;True;male;6;True;False;981161;45993
153683;75502;56;True;female;5;True;False;981162;39492
708736;342836;45;True;male;5;True;False;3861352;45993
1433506;661799;47;True;male;6;True;False;4034537;45993
2318923;1121576;58;True;female;3;True;False;13574573;39492
2318922;1121576;57;False;male;2;True;False;13574572;45055
156360;76678;30;True;female;3;True;False;981694;39956
156361;76678;26;False;male;8;True;False;981695;39091
941132;443432;18;False;male;8;True;False;3910408;39091
941137;443432;8;False;male;8;False;False;3910404;38813
941134;443432;24;False;female;8;True;False;3910406;40020
941133;443432;22;False;female;8;True;False;3910407;38120
941135;443432;62;False;female;8;True;False;3910405;38817
941136;443432;52;True;female;2;True;False;3910403;38953
1984825;965133;19;False;male;6;True;False;4196475;39091
1984822;965133;50;True;male;1;True;False;4196477;40241
1984823;965133;47;True;female;1;True;False;4196478;38880
